Facebook_Id,post_id,Total Interactions,Likes,Comments,Shares,Post Views,advocacy_msg_type_illuminating,issue_msg_type_illuminating,attack_msg_type_illuminating,covid_topic_illuminating,economy_topic_illuminating,education_topic_illuminating,environment_topic_illuminating,incivility_illuminating,fraud_illuminating
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0537a287b2e9a4b6ca203e52c8f6342b405a901ebac46264e73c83c8016af920,,1055,145,23,0.0,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0547ea33f4264295000ed09c0e86ebbece559207e3bcf22ba2406186672dcb3c,402.0,262,53,36,1907.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,05aa1a7d8a82e95efdb3db7ff3317282c5301ef05506513cb0184d3a8f7e2fa5,487.0,257,122,21,2686.0,0,0,0,1,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,065252540030655f3e3b992343e01335ce114e9032988d2f0bc811acee4b1af9,915.0,672,75,27,11624.0,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,06833c9b98241d08f76b7cc748d74e716a20cf07342b1a81247ddd272e2490f5,,2040,464,116,62631.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,068eb6e6c35110dcb4f7a5cbb7b6ea2604fb4195f3a3352b832b7d8fe9d95497,4342.0,3211,445,686,,1,1,0,0,1,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0697dcbf689853fba93138a08a235e0a02f24f1c89d7461732a7b29b4595ca8d,,1966,735,304,0.0,1,1,0,0,0,1,1,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,06e38397f82286cdbab6b30b27ea013a66300a8092cf099c3a89f745ff881b6f,,1967,407,67,0.0,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,071d62d34fdc3c8ac01436c3e55a75057ee37d8db23fe18a8852ebb1b26d3bc6,,789,413,108,0.0,1,1,0,0,0,1,1,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,07354c3f9b21232e770cbd389726410565cf3b2fd23e9e2448a6fca5cfeb9b9b,,1624,493,89,62433.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,07c6fcda0612a970087554e43856e4d108018e50f4b25f030759c9c44bdbc231,,827,319,117,0.0,1,1,0,0,0,0,1,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,080c1f3793282ecc843e2397cc802196490d93b3f2e331ee54e6f2849ba9ede3,,13953,1434,239,0.0,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,083e21e0518973ee83afdc12f9a1067bc70423e81745cd5ae8849d49f284301f,324.0,273,13,38,,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,084ba2aa17fc2b4d891287854f021a2c85144656fcbdd4fe819ca04a43dfe058,,5574,655,56,0.0,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,084fc800f9cb0c04a276474d49d3ae9d2f0a6a1a445db30d88ef6b58fffee5d9,6609.0,4885,744,980,,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,085a430bdea51872e2ca8f2e44fe01169f8368018888801eb78cf09a436c402e,,723,162,50,0.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,08b51dbed41fab4a002ad6b4ebccbd1cd0f6902b3c7dd1a424e11342fc13c76f,494.0,265,110,75,2542.0,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,08d923ca1117c7f85be4318087e24bd125efdeb9eea96a047dff9453c3add835,779.0,479,142,67,3974.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,08fc332b366e5087ae356891a4b1b874961ad984d97c276e186ef2a09bd277d1,,732,530,54,0.0,1,1,0,0,1,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0967094c2bc30c089302d0e442d2ca0492c57b8c7dceb596cc5a1129e595adb9,,24094,2606,1786,0.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0a197af8eed85a71e168da00a6b05a524f5df67b41f7db9fc225a8bd7b944b31,731.0,487,80,103,3272.0,1,1,1,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0a3b246ce76ce259e91a336924af72024f33da3918c7acadce5b595738cb267a,464.0,231,89,57,0.0,1,1,0,0,1,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0a4033435b7931eb37dcfdd330c1ba03735f81ea90a80c55f35827afc06c3531,359.0,221,76,17,1842.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0aaabb2120db5d50453893378e14f3860a87d9fd26875e5386b6b4dd045863b5,,929,220,60,43620.0,1,1,0,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0b28341b6edb646a21d2ad91ebb1595727d3b3cf20a91a70cd5c1ac462870ade,475.0,238,102,53,1892.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0b2c10838845d8b22b6002f72b7f82cc55d16bdc7a8a77b38fdf141a88c18311,546.0,316,106,46,3301.0,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0b2c7afae7cb1f917caea07343e6024d66a6d0b972199583acff40c651054c4e,819.0,528,176,24,0.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0c2035e467bd0a2eeefb302022a8b229f0f9c57cba1cc9aa9470626e04ed07b8,10561.0,10174,333,54,,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0c253854a053e23705118d601070e60c6af33bdfe1579a6c41f350d6ef00f2af,996.0,602,155,122,3385.0,1,1,0,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0c7f6bf6ddb83e96bbe4f315dbc2b2727f22eeccd42057c09f99f7e1c7c5ffa7,,543,262,108,0.0,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0ca84a6fbd15709d3fab0b2711ce1d60973c7cf746f7bb5b5c73e3736300221b,5094.0,4580,450,64,,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0cc4dba6590d1a9e14d1937deaf0521073fba2a609f8f87d09cdb077b6195824,,58151,2608,811,0.0,0,0,1,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0cdc724713fe58c996d6d4e60b655e5190bcf3cc5130356b67ab9e045b7140ae,631.0,389,108,37,3021.0,1,0,1,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0d3689c7f81c251dadae1595dbab2dfd3236450233ab397ed71ac3d268ac110c,,1059,174,113,54459.0,1,1,0,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0d379309c294b084e5f24f2da6726c81a9274ed91b78c58beaad28377a4aa78c,790.0,589,78,28,4234.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0d53f3748f5ab0ae8ef52ab559e4de264485781ece058593f2d6daae42659c5d,1347.0,1112,165,70,,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0d83397737c0e85d8230df3a4f80026a921046d81a3e573607133284e4b106ff,,3531,482,335,83476.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0e06ed0def8879a3c3789072f810ede532f76af513c9df8ed1704ca430c0522f,2740.0,2168,191,381,,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0e74fdfd8fed2d9a0049d2f70c204ad8523e0b87e3a737ad41de75fdb58a4160,,2469,573,297,0.0,1,1,0,0,0,1,1,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0ea3376b460a54fb07d763bfafae30b4b4b77c6ebd5a93342a7fae08acede33b,,1038,1869,74,78964.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0eb07e5a7c6d5aff16be027917c1b40a3b4176c8eb1b3f68a6a913d1b1ac2764,3102.0,2501,307,294,,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0ee69054476600fd1e1c729a89cbd3a4f6ffdbae280b6ee5b7d8b54bf21961fc,617.0,369,63,114,3150.0,1,1,1,0,0,0,1,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0f2a6f01e8b4a4b083494438867c95be1591d46267e35933667639eee7616afa,1853.0,1477,201,175,,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0f4b11819e2b8cdf16c8594a50b8ac48efd2957df038c187ff5b35edb368d2ed,537.0,442,56,39,,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0f5407ab29a02a2015c51b29a362a43c055a16a039870ee456098db299367259,552.0,356,85,56,2497.0,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0f8f06448a6c58eb727fe429b4881c4b4986fc2d57579b3cbeb4049d567922ba,2997.0,2566,329,102,,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0fac2181d77f4e92353af7fe494e71f4081bef0e832c21300f031bff76047fda,1409.0,1039,206,164,,0,0,1,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,0ffcf151368b97a6eb6783b4442d279f0c2d88debe04f6a9358c491e9dccb833,628.0,267,278,16,0.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1084e6042cc7da8b13563be2e56494a01fa6e46017d1b20abac89fbbd80d8289,499.0,338,89,15,4141.0,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,10b9bb3853e7a22636559183036269fedd267cf784edaae0224fd55850e8a421,,1871,646,279,16898.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,10bb1649b779d4a51014754634fd1e1b7afe18067d9246441899dab9f3f69bd9,865.0,600,91,77,3781.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,10d9fc24ced2f146258366e62a27d70f7d00317b225b25d400da8fea2ba4d4a6,666.0,398,141,19,4424.0,1,1,1,0,1,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,11761103c1a0afc2dfa7836733f9b48db93a9a4a3e9ddbf2876cac20ef34364d,469.0,251,163,13,0.0,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,117e4c76a5746b3304ed7abf5334ab132f75cb96df626f82777ac04bbe4f9671,186.0,162,16,8,,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,11cd6707c1109a74c456275772fc8ba11746430c6800b40a6952f747043b7c71,24349.0,23389,777,183,,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,11ee4af10e338981c11a487680cfa7c095a594f36b4b79f73130a37b489ffb60,852.0,396,289,28,5264.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,121361e0e3ba3aa6ceed462c2090f7d84e4d303c777565b5fc83f1aa474c049d,,3088,483,146,0.0,1,1,1,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1246bff30ec88dbd94c0e74a23d4ac596241a4cc077133bceb54da44c26e4ee2,953.0,780,98,75,,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,137ec83fd5fef7a58601e743ea2cf1979a2b52cfa0a07d09d0f2e08ff637d16a,2800.0,2079,462,259,,0,1,1,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,142c9a8ebe29c0ea51e5ba15470b618d9296803d75d202b102ed64454ca2e758,,802,414,103,0.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,14339a83613ce08c50c111a60c56e9b6ae3d56f606a452e9bd958be890e51d13,636.0,495,63,19,3704.0,1,1,0,0,0,0,1,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,14adaed46f0563caac30a38c2800881f930d106beb3fa91b40a1edfb97465eba,924.0,604,178,22,9583.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,151f195434eb121a8ec0aa41639750cdc7dc90d387bb8a3806d4e8862c61e520,3301.0,2839,258,204,,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,15381e6608716aad99b166cdf1c9b7bd9f0a91148e94ccff450d93115e907f09,,1195,184,86,0.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1549f45a4953473159eb4f7ae970ed87afd8990fbca0ac6085536464372da694,,1192,246,51,0.0,0,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,154b1871ab5a36bafe1314c3e8ccb073158039678f3414f353f2b14a18143a24,842.0,597,152,16,0.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,159fceb36d6f8b07990ee806706ad34dadc6eff4615e89ae0fda63d9cd584a50,5426.0,3937,644,845,,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,15b1910f34dbede92c65111d8c2b016a043e598e489a34ccbff80807f9861455,807.0,468,176,70,3772.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,15eb9c6b16ed6bfab1e284ef1292ec9ff1e0734021b75a4918f6f8809c0f5473,,963,339,78,0.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,166c970c302f4e911290690802f91fb33655b92b56b15bbcc1953fd6f1aa7da2,931.0,473,180,136,2447.0,1,1,1,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,166f4d683caaa48016e3ffb2d933d335af7717469a30a9c5e7f932289ee5685e,,1125,728,241,0.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,16dbc27cbaa267c9be97197f4013b19567f00516f5053c2bb225fc238ee299a2,,895,113,114,0.0,1,0,1,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,16de63f308399b618575daae30d0d5c6b3c0565dec21a7efed60f8b55efd0298,3533.0,2620,619,294,,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,17009ee4a00567a127bea427f7595913f5debd0f82b2d69b972fc79fc6b595ff,,2367,414,279,0.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,170b6d87285d02d093303041b9516970b52a5e4e484cd34b714341946a9cd24b,6229.0,4745,501,983,,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,17c1eb43db5eb12a3f2d68443b31d9d18e530bf3a6a4f1e36c2dbea8a97d3719,363.0,191,84,29,1903.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1800312b62ab93de1709fefaf61e1657c86b89db82c57b370a9e63be573104d3,,513,257,175,4324.0,0,1,1,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,18b833488d51c7e899c46f6fbbd91524ebd6560a521bbdb2c50004fedadbed0c,,1444,194,394,11130.0,0,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,18e3003e054ee5c3afa95083b9f581b22ff0612e75367a6c7083ff432357fae0,471.0,231,146,9,2907.0,0,0,0,1,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,18f707ae2604a4a9c6b6ffe2f12b12da3b6435c3e4a5dbc65ebde43281b61815,,1306,314,272,8476.0,0,1,1,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,19016ad86c4f4b084a6b9f566dbebadfc01ea665cb5d85d20647f7fc3cadb99b,52462.0,50218,1806,438,,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1912adb4196a0c0ca3ed525ae2ac94e37c71bfe66cfdc3a98a276a9eeebac1d4,,939,133,20,0.0,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1948cbc2d05c99dffc9c25a5ea4d12304d0e0add7598686ac40e0bae02afa567,,12436,1713,2100,0.0,0,1,1,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,19ad741432a410138beb9bf99e4695e4c3187113f600279148312c412352f4f2,995.0,664,182,25,0.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,19db49f79a051e18688c0cee7324afd17fe5ddc5b8bb874bec8cc4cdf8f39c29,,2430,787,156,44742.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1abd77a2ee7b98d7f7c795f58f9592734d4fb48d3b168aada100cf9df01a8920,508.0,369,90,49,,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1acf5117adae8596298e0cba34788cdc9e03aa491e3b3850901b0d3388c91328,,1243,1069,63,0.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1ae41a797985758531d2c593e9c9d5bb79414cff9bf26240bed931f00a45dfa8,693.0,330,242,26,4367.0,0,0,0,1,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1af04ab2ee7d890a62ee25dcb9899be6d581daa2cbb608babe8c76b9e3730d01,2475.0,2032,266,177,,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1b208f1e5d96153a361ab6aef2fae4b0b42380c500d2be15c18420a2fd16621d,,1245,466,257,12679.0,1,1,0,0,1,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1b2ccfbce13c00080edbfd199b76e4d89875938e9eba534e21b98fb0d47f86f0,406.0,217,86,21,2857.0,1,1,1,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1bcb336c8dc883eab793861113895da7d5af90f2553c9e94080095bbab063a7d,,746,249,106,0.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1c02df161b16f98bb5982fba163678da9321ac3766854296d85d5f0e1afefed9,,614,283,96,0.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1c4b9c883b9c6a37841987c47ce9296bf7638dc588a0f3633bc3cef5cd138b76,,2399,616,244,26435.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1d13cca0d1fa309486ad4d142ddd933d30a1df018a9049c4c2c7303ebd458441,,1004,382,110,0.0,0,1,1,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1d60c3e121a8231e783bb0e329a90a8044f937096815dc2de5073766908dacf3,,1301,318,103,0.0,1,0,0,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1da2e00ca285b27699e0f1112a018fdd1511caaf0b6f72bc6831e1dca1ffdcc8,,2154,1650,534,31046.0,1,1,0,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1df763849bda166851c09bfa318959754dfa3d0447069a9da7b3170fd15f8cfc,12023.0,11275,591,157,,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1e2a2ae5ef2860f1c3d704b7f4e289c8b154f13fe8d1b38b3ac794634f16b9e2,,423,317,29,0.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1e7ad2dc71a1cb35eb12b3328132e49467ff71dc66fcc01435359b91b331c4fa,608.0,309,143,68,0.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1e995a156a73667f4b6bb9502f7c6d9f033bea2360e52db9821c455fc2b48f50,,1260,751,468,0.0,1,1,1,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1ebed83a661d8b0d5f37a93fe2dcacf4b3c870efb124bba286af663c0966a6f9,572.0,244,207,20,2364.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1ed41d0ef10d413a33e50986f1797c6581f26fff3cae11ca334f3b0caca30013,851.0,480,236,45,2814.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1eec5346205be72d5cc579f22313b84a55d35e91f1d7ae7fec2c2618afe62048,2075.0,1792,195,88,,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1f5c650da7c76591ca311f7cee76eddba3b83ca8e360fd5cab3bb51304c974f6,398.0,195,130,16,1703.0,0,0,0,1,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1f62c2e432fa6b42c2b54b87f3fda30bcf0030242b3738989f649c16fbffdf79,,1404,585,243,22992.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1f8eda4686c5a53d91f722902853ed8034b2c365d0e509c26a06e72d99c9ffe5,,1319,287,34,0.0,0,0,1,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,1fae4ddc102eec76ff49164a388e844b8348ca076e4c55a4bcecfb5ee9b37a8b,12026.0,9828,627,1571,,0,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,200c6ee3b499debaaf3d44b54fc601eab75dcc9985c5508360dc58c4ba6508b7,992.0,510,286,98,3592.0,1,0,0,0,0,0,0,0,1
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,201e9fe9c7e36ee892dbd114b98075356b179a502c8aef1f55d53b1b3ca1a12f,616.0,417,94,42,1965.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,20aaf06bcce42f8320f76bdd387badaab9e42192466f4b2c9d2e73b6dd4e2cbf,,707,427,62,0.0,1,1,0,0,1,1,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,2196f94d401ac9b8c86037a04bc458787d1a68c67e190558b72d4398ed230022,,1194,645,75,0.0,1,1,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,21bbc072aeff012941574d2f9f5f2d23b964046317346da3bff00f1947cf6330,4737.0,3665,541,531,,0,0,1,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,21c3a72f6d3668382df8958a7fc89c6b2e586c506a7be53527e1ed5cfaa28451,380.0,213,101,13,1399.0,0,0,0,1,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,21f38ce58f8465049c834afaee3985e855f7bbeb811bf4d41426c9fbb8bae5b9,,8075,935,811,0.0,1,1,0,0,0,0,0,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,227c4e6a0715d3118103f7a76c8b8c13ab2264a76277b07bb7594b46a329b278,,1428,659,136,27306.0,1,1,0,0,1,0,1,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,22a0b77bf76d12c54738965c21300339c4a055025e1cffddd4af27b881fb96bd,,1801,608,106,0.0,0,0,1,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,22c1c763edd92e986f64f01abe5b38b44393d51a1b73481a75bbabc96e43b62e,894.0,447,254,47,4470.0,1,0,0,0,0,0,0,0,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,22f71a21d44ed050d1d77b96cd7499f398c8e23a99ce9234af435a4c8386ddb6,794.0,501,93,121,2365.0,1,1,0,0,1,0,1,1,0
a3fa0d15dd83b910295d0b17f9d341e737eddcb8d9b8081758140584c710406e,230433288964bc0f827ea48e002f4d0c171d1c1958154c62b400fb7a08ff5f84,785.0,483,190,23,12508.0,1,1,0,0,0,0,0,0,0
