page_id,total_ads,estimated_audience_size_mean,estimated_audience_size_median,estimated_audience_size_sum,estimated_impressions_mean,estimated_impressions_median,estimated_impressions_sum,estimated_spend_mean,estimated_spend_median,estimated_spend_sum,advocacy_msg_type_illuminating_<lambda>,issue_msg_type_illuminating_<lambda>,covid_topic_illuminating_mean,economy_topic_illuminating_mean,education_topic_illuminating_mean
90f21e31367c5f64b50cf30338ef37d476922b78f3482513083d888fb3421207,1,750000.0,750000.0,750000,1499.0,1499.0,1499,49.0,49.0,49,1,0,0.0,0.0,0.0
90fe5c1981c53f17b5a36fe2c2d4cecdc6b9e556b59e9985c7d29d1a8db43d41,1,1000001.0,1000001.0,1000001,6499.0,6499.0,6499,49.0,49.0,49,0,0,0.0,0.0,0.0
9100ba5a786b30366db5cec2a2c68c27db4c691c3926b953c5000f0d185afdd5,1,550.0,550.0,550,2499.0,2499.0,2499,49.0,49.0,49,1,1,0.0,1.0,0.0
9102d95fdb3112f095b46517bcc4630725845b19e62398a4d2852dc728445c34,3,766667.33,1000001.0,2300002,9499.0,5499.0,28497,49.0,49.0,147,1,1,0.0,0.0,0.0
91087d7670d4848881140a37351a1e231bf730cdf5e13ff065bf6ac6dbefdff2,2,1000001.0,1000001.0,2000002,34999.0,34999.0,69998,299.0,299.0,598,1,1,0.0,1.0,1.0
911ddf8ecaf2eb796989767b4e4e9e9c3451f857c7cf11b72d970afebf2008c0,4,20387.5,3000.0,81550,9999.0,7999.0,39996,74.0,49.0,296,1,1,0.0,0.0,0.0
91303d144978acf23f66b39fd65392c86851a0a7724c6905ed14d9ae771cc202,1,750000.0,750000.0,750000,42499.0,42499.0,42499,249.0,249.0,249,1,1,0.0,0.0,0.0
913fa241eac90087120bedeb9ea2a13cc812a68efc8415593aad20c28aeac542,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,1,1,0.0,1.0,0.0
914a827fb0a155cbb0d901833fc282fd5c12f1fb71af26072c86177e81efebb2,2,75000.0,75000.0,150000,2499.0,2499.0,4998,49.0,49.0,98,0,1,0.0,0.0,0.0
917c02cae7c241ea240b2bcd586316d074a46ae60db625a423957cde225f4263,2,1000001.0,1000001.0,2000002,42499.0,42499.0,84998,1049.0,1049.0,2098,0,0,0.0,0.0,0.0
91923693041fcc52811dabb17edf73cac5ec31204a629775e341ce24d990c1e9,3,1000001.0,1000001.0,3000003,1832.33,1499.0,5497,49.0,49.0,147,0,0,0.0,0.0,0.0
91931cda23a31355d00fe2f2231b505d5d4bb8dc13ae34a1a99a85238d2fc0e7,6,1000001.0,1000001.0,6000006,52832.33,15999.0,316994,499.0,299.0,2994,1,1,0.0,0.5,0.0
91974c913a78d606bf0d1f6e034c7c1926d5005eeb9d589465376ddc9bf164a2,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
91b0b674524ceb26f5ac37e1ec05b1dc55f5920e71c02899eeb6730ba77d1de8,1,300000.0,300000.0,300000,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
91d7860e8d9abef385023e9cfa30cc20afa0a6a78c9c21fd5e4bfd4893f626ce,1,550.0,550.0,550,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
91e40b41dbd789004c42a9a506bb8cfa09dff548cbe224f69655ce03211c6173,1,750000.0,750000.0,750000,2499.0,2499.0,2499,49.0,49.0,49,0,0,0.0,0.0,0.0
91e67392f64b1ad034e3ab52b77f0acb79fb46b50dcfcfc5f8f6d152b552bab0,3,353333.67,30000.0,1060001,177499.0,54999.0,532497,749.0,949.0,2247,0,1,0.33,0.0,0.0
9202f21d41a93d7c0521dc5f3c9825b12746fe47e02d15298038ed3273103b93,1,550.0,550.0,550,499.0,499.0,499,49.0,49.0,49,1,0,0.0,0.0,0.0
920d732d560076a04d5275e5d2031e632a5aadf2ff0ed645a825e441230c1f41,6,1000001.0,1000001.0,6000006,40249.0,23999.0,241494,315.67,199.0,1894,1,1,0.0,0.0,0.0
922b575576be2710d4bff6675c3053815c3b0b02393bcf7a6d42b5bdf10affd2,3,30000.0,30000.0,90000,2832.33,2499.0,8497,49.0,49.0,147,1,0,0.0,0.0,0.0
923403e770582e3f73b84840dff5317fbcd37b7dfa241df0987542e67f3a83cd,1,30000.0,30000.0,30000,22499.0,22499.0,22499,249.0,249.0,249,1,1,0.0,1.0,0.0
923eacdcf45c19774f9dfb598952ee99e1bb327536532d0662b7570f83ba72b9,2,30000.0,30000.0,60000,113749.0,113749.0,227498,1299.0,1299.0,2598,0,0,1.0,0.0,0.0
9240a1bc4079ccb8644ef2b2b9c982993bb9ab1f66827dfb563407986934c387,1,750000.0,750000.0,750000,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
92456dc9ecc89ff6fc54697cd479adb08ee2bb758bf62f212d50dc7a7da90ea0,5,810000.6,1000001.0,4050003,7899.0,7499.0,39495,49.0,49.0,245,1,0,0.0,0.0,0.0
9254e0087ef7933611b29cbef22a2ab246b5e903540ab5d203587ff20c95147e,1,1000001.0,1000001.0,1000001,9499.0,9499.0,9499,149.0,149.0,149,0,1,0.0,1.0,0.0
925dbaef1f62e5aff368a47f7f39ea3887e9f8599d081aaf7057dff877249fc3,3,30000.0,30000.0,90000,5832.33,2499.0,17497,49.0,49.0,147,1,1,0.0,1.0,0.0
927d464187111233b8d8d7d92df0e413a21166f9d8594a74a9b4cc702a5aa635,1,300000.0,300000.0,300000,2499.0,2499.0,2499,49.0,49.0,49,0,0,1.0,0.0,0.0
928f1b96ba4cb97dd7450eb865db4c8d32213d91f8dc59577885321e7b9e1f70,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
92a0a299cccaec240e927aed3c3073d3d7eff9e235cafc0af8458b8005ea764f,2,3000.0,3000.0,6000,499.0,499.0,998,49.0,49.0,98,1,0,0.0,0.0,0.0
92d1c1b3c4e22db5eb06df9cbd9ee474ea2838b193fdc5dce45b9bb3c49baa87,2,30000.0,30000.0,60000,114999.0,114999.0,229998,1049.0,1049.0,2098,0,0,0.0,0.0,0.0
92e147f8696b759d9006199d84645bc2a53996fed8849d15c1d6486524f3c815,4,750000.0,750000.0,3000000,2499.0,2499.0,9996,49.0,49.0,196,1,0,0.0,0.0,0.0
92e6e9af4e1aa9758a53bad65d20f5a5cb0703420de369270656a5227c36bac3,2,300000.0,300000.0,600000,24999.0,24999.0,49998,149.0,149.0,298,1,1,0.0,0.0,0.0
92f22a357e91137780cad97866770d91a01a5678c2d4436d6885b5f8d70d04b1,5,25500.0,30000.0,127500,33999.0,27499.0,169995,609.0,549.0,3045,0,0,0.0,0.0,0.0
9315da15293d5425403904a72b3c10840c8e501db5cfe4597b42a3e80825f525,1,300000.0,300000.0,300000,22499.0,22499.0,22499,449.0,449.0,449,0,0,1.0,0.0,0.0
931b22a087e528fbe65db5faf1f74638a188ac3c10967bf0565075a84686a9e6,19,1000001.0,1000001.0,19000019,10420.05,4499.0,197981,106.89,49.0,2031,0,0,0.0,0.0,0.0
934abf0b5d7f1d59350bbbe40ae00de9311b00d7839e87c6a72e2a07f4fc143f,17,70091.18,30000.0,1191550,7851.94,3499.0,133483,225.47,149.0,3833,0,1,0.0,1.0,0.0
9354c72650ed35ed001dc346c034ab90488ca549d54abed7ec7faff3a95b4c2a,1,1000001.0,1000001.0,1000001,3499.0,3499.0,3499,49.0,49.0,49,0,0,0.0,0.0,0.0
9358e0127f472dd90153889b6c3aba0616ec30ab8e4bb47c04910d0c968d399c,3,21000.0,30000.0,63000,489999.33,374999.0,1469998,26999.0,9499.0,80997,0,0,0.0,0.33,0.0
938fc06d941aa15beed16c8bea7c02634ab342aaef1d73e8a1450c8b488f7787,1,300000.0,300000.0,300000,22499.0,22499.0,22499,249.0,249.0,249,1,1,0.0,0.0,0.0
939a403d845258f706774f77b901752c1f595f902299f3dab2fa53a0e6deac24,7,1000001.0,1000001.0,7000007,237499.0,224999.0,1662493,3249.0,3249.0,22743,1,1,0.0,0.0,0.0
93a38da0bcbdb6e3074262214d9a2b6cf6c5ab85f4003c3592ffa881906e52ab,2,30000.0,30000.0,60000,499.0,499.0,998,49.0,49.0,98,1,1,0.0,0.0,0.0
93be4f33efb4f92c6ceceda8a43191cb3ee488a07c730bc1f130320db6695322,16,640000.44,750000.0,10240007,67124.0,64999.0,1073984,455.25,499.0,7284,1,1,0.0,0.0,0.0
93d1ff448a3fc9ff109a757fcdf84d552bd50861f52a1a030811c9afefa5be76,6,130091.67,7500.0,780550,4665.67,1999.0,27994,115.67,49.0,694,1,1,0.0,0.0,0.0
93d9705f39ee055cfc147dbbbc6341eadfc434446625bf3a3b3e55a621624745,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,1,0.0,0.0,0.0
93e139e4b7b050fe367d9a63a5451a271dd15e7c33a239e07bdc865eeaab54f7,3,7500.0,7500.0,22500,1832.33,499.0,5497,115.67,49.0,347,1,1,0.33,0.33,0.0
93e39439953e4d231af5bbee63fac8fda9ef534337097b84b5cf9497d4ca3f8d,30,525000.0,525000.0,15750000,58699.0,39999.0,1760970,179.0,149.0,5370,1,1,0.0,0.0,0.0
93eb568eb052d19ffb9495e3f5ebda3381368b48f3b71a6647e7cde400d88b4c,3,1000001.0,1000001.0,3000003,499.0,499.0,1497,49.0,49.0,147,0,0,0.0,0.0,0.0
940ee86f08c61d34707f5c942c403440aeb08b4efa4aba90c57c3bf84b2c59e4,116,811086.93,1000001.0,94086084,2136.93,499.0,247884,49.0,49.0,5684,1,0,0.0,0.0,0.0
942951c22d6c4cc7be058cc4f98dd6e5edc3ec30f3e571c4793458e7b4a450bb,47,86211.7,7500.0,4051950,5637.3,1499.0,264953,68.15,49.0,3203,1,1,0.0,0.0,0.0
94401cd88c739c3a7608a4abc0b8dd1cbb6c9437e68fd372e9af30983717e58c,2,4025.0,4025.0,8050,499.0,499.0,998,49.0,49.0,98,1,0,0.0,0.0,0.0
9443433a882511c370cf04ab2c002f414a5c5c8b7d522ee39bb4e1bf899872e1,1,0.0,0.0,0,1499.0,1499.0,1499,49.0,49.0,49,1,1,0.0,1.0,0.0
94576829ca298ddc46175dc8de3616d3268d3feb13a01dda6758e6bcb445efd8,38,479437.0,300000.0,18218606,99591.13,10499.0,3784463,960.84,149.0,36512,1,1,0.0,0.0,0.03
945fe7cf689d9fd2a3783fffc14476bfca2a4417484e047135e33b02093cfe64,34,82294.18,30000.0,2798002,9587.24,499.0,325966,376.94,49.0,12816,1,1,0.0,0.0,1.0
946beb83afa793ea34a118b408cdd69f319031613a3851f2550ac7e7809bde52,1,300000.0,300000.0,300000,499.0,499.0,499,49.0,49.0,49,0,1,0.0,0.0,0.0
9477135c91aa4b293bb6c4d3bc23bdcbdf1c2a821eb492e9e320b34697f68f28,2,1000001.0,1000001.0,2000002,83749.0,83749.0,167498,249.0,249.0,498,0,0,0.0,0.0,0.0
948829aa929ef9e4988f48ab2e6e1ffcb3c8dac05a57b8e6b2002bf7844dbf75,6,1000001.0,1000001.0,6000006,1999.0,999.0,11994,49.0,49.0,294,1,0,0.0,0.5,0.0
9498ef3aadaef1761d3eee5ee0817ae02a4e286b8c7f9a4633dd4bd8daf9193d,4,1000001.0,1000001.0,4000004,114749.0,116249.0,458996,749.0,599.0,2996,0,0,0.0,0.0,0.0
94a06e134a45f56926f219dd71f1c9e875e737f94dc0dba897ad3d02d4233ef9,1,75000.0,75000.0,75000,8499.0,8499.0,8499,49.0,49.0,49,1,0,0.0,0.0,0.0
94d31f05bf163abaebf758a4965c067d9544cb365d47297a30b1fc66853b7aa0,1,1000001.0,1000001.0,1000001,5499.0,5499.0,5499,49.0,49.0,49,0,0,0.0,0.0,0.0
94fc4cc9f99d8acb8e05372612bcc2e77b8c7e9a99ce88eaa765f595cd231bc3,6,300000.0,300000.0,1800000,16582.33,10999.0,99494,82.33,49.0,494,1,0,0.0,0.0,0.0
95077f0ec5afd60f85593634264c481fc77078674efa9374e3ec071fab54c778,293,912184.87,1000001.0,267270166,6705.48,2499.0,1964707,211.63,149.0,62007,1,1,0.0,0.04,0.0
950ac63122f402a4384ddfe5dc0d39fedff2ed7b1448f4ab703b5de20674d94a,128,1000001.0,1000001.0,128000128,13616.2,499.0,1742873,1945.48,49.0,249022,0,0,0.0,0.01,0.0
9551b52ebc5606028ee40297db4d9d0fc9d5bf329d3da84756dbaeb2ce81e71d,1,75000.0,75000.0,75000,7499.0,7499.0,7499,49.0,49.0,49,0,0,0.0,0.0,0.0
955ee40a4385d189407f0de1ff699de0a0198f0ca142e718c86372c75495db21,6,311666.83,30000.0,1870001,29832.33,18999.0,178994,949.0,799.0,5694,1,1,0.0,1.0,0.0
956b4968c7cbd1cc77baa54e78d7ad42aeb044e05d1dd5b82ce171b2b3eab7eb,1,300000.0,300000.0,300000,3499.0,3499.0,3499,49.0,49.0,49,1,1,0.0,0.0,0.0
95789a0a2e4e23c616e7a5fe5c98e58fd29a2dc03f9407fcd91b47f2ddcd8e10,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,1.0,0.0,0.0
95797c0f93e38cc3f205ab9a30e8e0cc1da289c8cd29d4a67a864c80244829df,1,1000001.0,1000001.0,1000001,5499.0,5499.0,5499,49.0,49.0,49,1,0,0.0,0.0,0.0
95acae3eef50f167164821636ae8a1b53265f028ac5abf483b855967d89d6c94,15,1000001.0,1000001.0,15000015,499.0,499.0,7485,49.0,49.0,735,0,0,1.0,0.0,0.0
95af73b2555a7b8edbb8cf998e7232a23b4d604d37f45a46166581b9b98f3c7a,91,913269.99,1000001.0,83107569,192691.36,84999.0,17534914,2323.18,1249.0,211409,1,1,0.13,0.0,0.18
95bebb9637ae37dc4866702c69b917baab1593387350cdf41b3ef54a112275e6,29,751724.83,1000001.0,21800020,75430.07,4499.0,2187472,4062.79,349.0,117821,0,0,0.55,0.0,0.0
95cfa4f36181eaaa9c3d984806b42fb340a85416439f85a1dab870f05ccf2c54,2,75000.0,75000.0,150000,4999.0,4999.0,9998,49.0,49.0,98,0,0,0.0,0.0,0.0
9609f9b32ca20eb7c15fd4179736838ad742105f2d87de0cc371390f0b95a91b,3,1000001.0,1000001.0,3000003,8499.0,12499.0,25497,49.0,49.0,147,1,1,0.0,0.0,0.0
9610b14fc3788e279cee700dcbd9262dbc18ccebb0050e90313c9d1fafd9d389,1,30000.0,30000.0,30000,499.0,499.0,499,49.0,49.0,49,1,0,0.0,0.0,0.0
9610f237db3af78b4d013033390513c04ba1e0fa6b92acf58cd867c833419d36,38,692237.42,1000001.0,26305022,125999.03,39999.0,4787963,814.79,349.0,30962,1,0,0.0,0.0,0.0
963b7d299d5702e99be6368fcc7f99d426259020cd3a786da2d88ca85748633b,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
965e48cfd9942b9ace9f18aae257e020073fbf665b6d54cc8c7cad2d2e2a19fe,2,16500.0,16500.0,33000,16499.0,16499.0,32998,449.0,449.0,898,1,1,0.0,1.0,1.0
965eb9dd3c55b3fd8fde87b91a2a431246a56f94491b1542bc8f4152f4f2497f,1,1000001.0,1000001.0,1000001,12499.0,12499.0,12499,149.0,149.0,149,1,1,0.0,1.0,1.0
96d15437f82fd8cdcc68ed53b80861412058db4ab5b02b2bbcaac88c017f038f,1,7500.0,7500.0,7500,1499.0,1499.0,1499,49.0,49.0,49,0,0,1.0,0.0,0.0
96d2fcb6a382f81146f3c244b138f8e5eed85b47b9e4a3707b8a6ff43cac4216,12,497708.67,300000.0,5972504,10999.0,2499.0,131988,290.67,149.0,3488,0,0,0.0,0.0,0.0
96d98b53557ed9e73703365c92fdb6eb70250d46d2597d1ba6c4357b02db4a22,2,150275.0,150275.0,300550,499.0,499.0,998,49.0,49.0,98,0,0,0.0,0.0,0.0
96e102bc42706c06e5a52a20fd44cfd0c907185121221bb27cb1d4cdb78ec221,2,300000.0,300000.0,600000,7999.0,7999.0,15998,49.0,49.0,98,0,0,0.0,0.0,0.0
96ea12f37f6b9070ff8690afdb5b12891ea5eac6799434456405ae26854a33b8,4,4125.0,3000.0,16500,499.0,499.0,1996,49.0,49.0,196,0,1,0.0,0.0,0.0
9702a08686bb7855d3f16c814fbc461e52e664bf6d5d9a1f51c54d61222a9a84,4,41250.0,41250.0,165000,62499.0,61249.0,249996,399.0,399.0,1596,1,1,0.0,0.0,0.0
970ec3947bcbf13a711e393cefe64ab1e24204bf0da5a49340d9c5324c1aab4f,1,750000.0,750000.0,750000,6499.0,6499.0,6499,49.0,49.0,49,0,0,1.0,0.0,0.0
971a8b3d055e72ee540119a194fc9378f449444f912811a04def24a04b68227f,1,1000001.0,1000001.0,1000001,5499.0,5499.0,5499,49.0,49.0,49,0,0,0.0,0.0,0.0
971c26d79cb7a9bdcad545e92a8952602ba405b8742e08f98640b3a03388b2da,5,300000.0,300000.0,1500000,1899.0,1499.0,9495,49.0,49.0,245,1,0,0.0,0.0,0.0
971d49fed0b2db75ea8dda06b37484c86572813bb188d8c13f50d94920c15a4d,7,219000.0,300000.0,1533000,20999.0,12499.0,146993,977.57,449.0,6843,1,0,0.0,0.0,0.0
97290c55899447f68feb2780f0db5927313832996b3a4b5f8a4114344aff9be3,3,7500.0,7500.0,22500,6499.0,6499.0,19497,82.33,49.0,247,1,1,0.0,0.33,0.0
973a9017f20bdace9c5d5c6f4950a71d3d95dd8285abe6f941c38836120a528e,3,300000.0,300000.0,900000,6832.33,2499.0,20497,149.0,49.0,447,1,1,0.0,0.0,0.0
973aa2f2b084ac4a745c0c63104fe0f8bf6b6f0b51f692a003f7b1280c7bbda9,2,1000001.0,1000001.0,2000002,1999.0,1999.0,3998,49.0,49.0,98,1,1,0.0,0.0,0.0
973c788bf394a42c5b41b960857485f7e45cb93e78816bf13a7a6f5725caaed4,4,30000.0,30000.0,120000,499.0,499.0,1996,49.0,49.0,196,1,0,0.0,0.0,0.0
974f1fcafcc942726029d17c70badeca9e0a7c30b5aadddd0f45055ff270390d,1,3000.0,3000.0,3000,2499.0,2499.0,2499,49.0,49.0,49,1,0,0.0,0.0,0.0
975933366a3af0d93e3481a8d70ac5757b986a337725b86fb49fd0b4a8bb5caa,32,771250.62,1000001.0,24680020,5889.62,499.0,188468,142.75,49.0,4568,0,1,0.0,0.5,0.0
9764c4fe2e3c9fb8e0841d4d46df15dd1b3a419838acc44dc4767883d9eedb31,24,1000001.0,1000001.0,24000024,2207.33,1499.0,52976,53.17,49.0,1276,1,0,0.0,0.0,0.0
9765253f2932f3c6b9cddfdf996b177fd88bbfb889d2ac93cd9b299f82eca565,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
977a8449739cb4868394b21640539ddc29df11d1711b2cd042a37f5ac8f628b4,5,287000.2,75000.0,1435001,46599.0,22499.0,232995,1619.0,749.0,8095,1,0,0.0,0.0,0.0
978176c0d95915a2046940d0f657657c36b51a96c15ca4ca3615853b44bfaa57,2,1000001.0,1000001.0,2000002,56249.0,56249.0,112498,149.0,149.0,298,1,0,0.0,0.0,0.0
9785324475b3f4b2d90502b9d5e8b55f2e6f8ec5bb7fe862151856bc4465f3a0,2,30000.0,30000.0,60000,48749.0,48749.0,97498,1049.0,1049.0,2098,0,0,0.0,0.0,0.0
9786f267e66936a338450261290253770dca83b4d9ebb6561cf71b7481f6cd53,263,137623.64,30000.0,36195018,20175.81,5499.0,5306237,533.22,149.0,140237,1,0,0.02,0.0,0.0
97cc48d02649aa69e7e8c5f44e714c6f0602d7852c806679e552d4ed3ead45c8,4,525000.0,525000.0,2100000,38749.0,39999.0,154996,149.0,149.0,596,1,1,0.0,0.25,0.25
97d55da32d51ff420d9113629a1e1cf4693bce6e34fc85a608af2d5ec403a87f,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,1,0,0.0,0.0,0.0
97d6baa6d5dcc1d0abb37889e5bd53b9fe026c05e65c13bc370a5ca10e765cc9,7,10014.29,3000.0,70100,5356.14,5499.0,37493,63.29,49.0,443,1,1,0.0,0.0,0.0
97e3a65939ac3b05b42be0e1bfe2368136d5258aba45be5ea3375226806c9c69,2,1000001.0,1000001.0,2000002,12499.0,12499.0,24998,599.0,599.0,1198,1,1,0.0,0.0,0.0
97f9cff177c8aa62977bf386dddd25bb9b80d11927c98714ff5d83086ec33e06,2,165000.0,165000.0,330000,56249.0,56249.0,112498,399.0,399.0,798,1,0,0.0,0.0,0.0
98033eb4552f048448d776111a30c7f92dc4d4e0a4ba27b89000dfd3a8ff59e1,34,985295.06,1000001.0,33500032,95749.03,27499.0,3255467,521.06,149.0,17716,1,1,0.06,0.18,0.0
982d03173e7ada1eb95da9636fed58d7ff106773970cf90619ba0c393a49086a,23,1000001.0,1000001.0,23000023,10259.87,4499.0,235977,57.7,49.0,1327,0,0,0.22,0.0,0.17
983667f429f73947e2d9f7cd64431550432b3855fb2c500ea763e73bd45c0a92,2,41250.0,41250.0,82500,74999.0,74999.0,149998,249.0,249.0,498,1,1,0.0,1.0,0.0
984f9d054ce0d577c59cab3dc9b745266329179d073b1a3b0a211e22fab1ee42,1,75000.0,75000.0,75000,8499.0,8499.0,8499,149.0,149.0,149,1,1,0.0,0.0,0.0
9854f6d43cba70586b3cec6c99f3a4438edb7fa3e57917be624dbde759079449,2,500275.5,500275.5,1000551,1999.0,1999.0,3998,49.0,49.0,98,1,0,0.0,0.0,0.0
98670ee4a1936cbfc6bf9a326fa8205f749cab5b44f7c578c35be9c98baeb6c9,2,75000.0,75000.0,150000,37749.0,37749.0,75498,649.0,649.0,1298,1,1,0.0,0.0,0.0
98681b43ee025c15c82c01be8511af82aaacd8d68eb9eb2b882d90084f0caa2e,488,999488.7,1000001.0,487750487,8853.51,1499.0,4320512,175.23,49.0,85512,1,0,0.0,0.0,0.0
986b611d0f07ca5c0dbfb4054485f6a5f7b09a6d61b9e0c8daa7a6a2097d962d,4,271875.0,165000.0,1087500,24124.0,20499.0,96496,249.0,149.0,996,1,0,0.0,0.25,0.0
988f295b2c57a06edef3a4e5675e05206001892e7b801a2e2644e2598c27bfce,5,1000001.0,1000001.0,5000005,194899.0,27499.0,974495,289.0,49.0,1445,0,0,0.0,0.0,0.0
9897da9d62b069352ec5268dd400cce49841f16a3be9f325ba0172f647462187,25,223320.0,300000.0,5583000,11199.0,3499.0,279975,217.0,149.0,5425,0,0,0.0,0.12,0.0
989c90a8650ea9d21fdc9d6302ac7981c3f2d95664fac71a9e82f499e945c32f,21,1000001.0,1000001.0,21000021,52356.14,3499.0,1099479,468.05,49.0,9829,1,0,0.0,0.0,0.0
98a539b346c79d49fc7787a26d8da0955e8bb80963090dec065354e15636c324,4,300000.0,300000.0,1200000,110624.0,112499.0,442496,1024.0,949.0,4096,0,0,0.0,0.0,0.0
98a57771d1509a3ad352945897876d34281054148194520b41c935aa7acfe2a6,1,7500.0,7500.0,7500,3499.0,3499.0,3499,49.0,49.0,49,1,1,0.0,1.0,0.0
98cce46a505a40c9a296c1dcf4afae473e21643b8f4a2751b1f73e9db2aaa791,6,300000.0,300000.0,1800000,7332.33,7499.0,43994,99.0,99.0,594,1,1,0.0,0.0,0.0
98f7f0a554b1d076ee1ca36ed4ed49151b0c78b89218794db84a25372ff98525,5,30000.0,30000.0,150000,53999.0,37499.0,269995,2339.0,1249.0,11695,1,1,0.0,0.0,0.0
990f12467cbcbddbd1b404591411b3c033d71c92f2d61b83815ed4463ffab8ad,101,995050.49,1000001.0,100500099,1588.11,1499.0,160399,49.0,49.0,4949,1,0,0.0,0.02,0.0
99187c3603ecedb44e10555405cf58095d75f0d1f0e14b7b8e579ae62e6552de,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
9919b163f4fcdb128fc617097556bd1c10bfbc94ab72ec533e36f22757b50be7,4,300000.0,300000.0,1200000,7249.0,2999.0,28996,99.0,49.0,396,1,0,0.0,0.0,0.0
99421adf1a56c0a2c930bbce763335defe625179c79a480f67d0b72755aaed3a,3,75000.0,75000.0,225000,53499.0,74999.0,160497,315.67,449.0,947,1,0,0.0,0.0,0.0
9945cf6672a47577c56abb94745eb297bce8707f02b5ffa78c5e883b76403c03,1,1000001.0,1000001.0,1000001,2499.0,2499.0,2499,49.0,49.0,49,0,0,0.0,0.0,0.0
994d8b83c5e71b711cca6e8a6d81cdfaba2ea1d5483cee19b4e7a6466b7956dd,1,1000001.0,1000001.0,1000001,474999.0,474999.0,474999,12499.0,12499.0,12499,0,1,0.0,0.0,0.0
9952339e79a25a025c8aee12c0374f031d7420b83500d5720debf4b9bbfddef4,5,39000.0,30000.0,195000,3099.0,2499.0,15495,89.0,49.0,445,1,1,0.0,0.0,0.0
99650d0e0a9579e435a75ffb5b3a3ec31328949edbd37e2a29444e87591311d4,3,1000001.0,1000001.0,3000003,35832.33,32499.0,107497,282.33,249.0,847,0,0,0.0,0.0,0.0
996548c398ee284cd386aecfc6259f9293fdf6e3fa84fddb80115acc4f8cb7b0,1,300000.0,300000.0,300000,12499.0,12499.0,12499,149.0,149.0,149,1,1,0.0,1.0,0.0
9975c1c87828fb22e50982e2a5d914de40f00cd5c206baa3488a4b3e2b26f2bf,2,3000.0,3000.0,6000,1499.0,1499.0,2998,49.0,49.0,98,0,0,0.0,0.0,0.0
9991d9f1b29ea6963ea101e3bdafa584e6c9cf33f851f547a8fc59d1e0352649,2,1000001.0,1000001.0,2000002,12499.0,12499.0,24998,99.0,99.0,198,1,1,0.0,0.0,0.0
9997eae2116c26f226b82e57dae9e366cb53092e3b6e9dc4cf7eed2ceab91868,1,1000001.0,1000001.0,1000001,5499.0,5499.0,5499,49.0,49.0,49,1,1,0.0,0.0,0.0
99b7e0a1c1c54b64704072c22bd93590911983f75f05491c09db8687f24755b6,3,300000.0,300000.0,900000,504166.0,374999.0,1512498,10915.67,8499.0,32747,1,1,0.0,1.0,0.0
99b967d341e5499771e0ae27f954704987386714a14517ea047cdef767cc7a45,1,30000.0,30000.0,30000,17499.0,17499.0,17499,349.0,349.0,349,1,1,0.0,0.0,0.0
99c05192ae8db248513514c6a2dea18f8ee0c04f39f86d6ca00e94b41d141975,13,1000001.0,1000001.0,13000013,31422.08,17499.0,408487,525.92,349.0,6837,0,0,0.0,0.0,0.0
99c691ccb6d51a1086cdb83afbd74737ccaed133da16def34feaa0e6446fe1b1,6,596666.83,750000.0,3580001,311249.0,101249.0,1867494,5665.67,1299.0,33994,0,0,0.0,0.0,0.0
99c6b825708830f4968b177ac15f5d2d344c48fc9614b27cdc5b89cc9e7420c3,22,1000001.0,1000001.0,22000022,908.09,499.0,19978,53.55,49.0,1178,0,0,0.0,0.0,0.0
99c8d55b5b49ebae67073823841eedc2b60f1c2bad1f0ac9e3a1e13e88e7aa2f,6,525000.0,525000.0,3150000,7832.33,3999.0,46994,49.0,49.0,294,1,1,0.0,1.0,0.0
99caccec5a38a7b4cfe2b12ca07114a72d2cb967c30741e3230dd1d0f9548644,7,341857.43,30000.0,2393002,87999.0,74999.0,615993,1049.0,449.0,7343,1,1,0.0,0.71,0.0
99d04c8d17bbf885fb562d0731eec4cf985137b04ba134fbe9f01eaf0511d70e,5,3000.0,3000.0,15000,5099.0,5499.0,25495,69.0,49.0,345,1,1,0.0,0.0,0.0
99d4182222c3d65fd61b60ced5ba07f2f632cccbb7bead9ceb197bf2f07aaff1,6,833425.83,1000001.0,5000555,1332.33,499.0,7994,49.0,49.0,294,1,1,0.0,1.0,0.0
99d8640b8cc7150e4c69de7629696b383e0ddd176445679fae5aa071662eddc7,3,1000001.0,1000001.0,3000003,574999.0,549999.0,1724997,482.33,349.0,1447,0,0,0.0,0.0,0.0
